ep_id,ep_name,season_nr,episode_nr,actor_name,gender,char_name
244785,Kick the Ballistics,4,4,"Quinn, Molly C.",f,Alexis Castle
244785,Kick the Ballistics,4,4,"Sullivan, Susan",f,Martha Rodgers
244769,Food to Die For,2,22,"Alvarez, Ronnie",m,Juan
244769,Food to Die For,2,22,"Dever, Seamus",m,Kevin Ryan
244769,Food to Die For,2,22,"DiSpirito, Rocco",m,Rocco DiSpirito
244769,Food to Die For,2,22,"Dobson, Ryan Daniel",m,Balthazar Wolf
244769,Food to Die For,2,22,"Fillion, Nathan",m,Richard Castle
244769,Food to Die For,2,22,"Gleason, Richard",m,Wesley Slade
244769,Food to Die For,2,22,"Greenfield, Max",m,David Nicolaides
244769,Food to Die For,2,22,"Gross, Arye",m,M.E. Sidney Perlmutter
244769,Food to Die For,2,22,"Huertas, Jon",m,Javier Esposito
244769,Food to Die For,2,22,"Kim, Colin",m,Spike
244769,Food to Die For,2,22,"Nieves, Benny",m,Domingo Verdugo
244769,Food to Die For,2,22,"Santiago-Hudson, Ruben",m,Captain Roy Montgomery
244769,Food to Die For,2,22,"Trucco, Michael",m,Det. Tom Demming
244769,Food to Die For,2,22,"Cahill, Erin",f,Cecily Burkett
244769,Food to Die For,2,22,"Dunbar, Allison",f,Sandra Meyers
244769,Food to Die For,2,22,"Gonzalo, Julie",f,Madison Queller
244769,Food to Die For,2,22,"Jones, Tamala",f,Lanie Parish
244769,Food to Die For,2,22,"Katic, Stana",f,Kate Beckett
244769,Food to Die For,2,22,"Nakamura, Suzy",f,Jennifer Wong
244769,Food to Die For,2,22,"Quinn, Molly C.",f,Alexis Castle
244769,Food to Die For,2,22,"Sullivan, Susan",f,Martha Rodgers
244811,Pretty Dead,3,23,"Baumann, Ken",m,Ashley
244811,Pretty Dead,3,23,"Clayton, Paul Terrell",m,Dax Lattimer
244811,Pretty Dead,3,23,"Dever, Seamus",m,Kevin Ryan
244811,Pretty Dead,3,23,"Fillion, Nathan",m,Richard Castle
244811,Pretty Dead,3,23,"Gross, Arye",m,M.E. Sidney Perlmutter
244811,Pretty Dead,3,23,"Huertas, Jon",m,Javier Esposito
244811,Pretty Dead,3,23,"McCoy, Rosero",m,Felix
244811,Pretty Dead,3,23,"McGuire, William Francis",m,Dan Middleberry
244811,Pretty Dead,3,23,"McKean, Michael",m,Victor Baron
244811,Pretty Dead,3,23,"Roiz, Sasha",m,Bobby Stark
244811,Pretty Dead,3,23,"Santiago-Hudson, Ruben",m,Captain Roy Montgomery
244811,Pretty Dead,3,23,"Slavin, Jonathan",m,Justin Hankel
244811,Pretty Dead,3,23,"Brown, Krystal Joy",f,Sascha
244811,Pretty Dead,3,23,"Bryant, Rose",f,Ms. Virginia
244811,Pretty Dead,3,23,"Jones, Tamala",f,Lanie Parish
244811,Pretty Dead,3,23,"Katic, Stana",f,Kate Beckett
244811,Pretty Dead,3,23,"Lynn, Stephanie",f,Amber Middleberry
244811,Pretty Dead,3,23,"McCusker, Marcy",f,Dancer
244811,Pretty Dead,3,23,"McNamara, Nan",f,Stage Mother
244811,Pretty Dead,3,23,"Polo, Teri",f,Kayla Baron
244811,Pretty Dead,3,23,"Quinn, Molly C.",f,Alexis Castle
244811,Pretty Dead,3,23,"Schull, Amanda",f,Joy
244811,Pretty Dead,3,23,"Scott, Judith",f,Evelyn Montgomery
244811,Pretty Dead,3,23,"Sullivan, Susan",f,Martha Rodgers
244811,Pretty Dead,3,23,"Young, Bellamy",f,Candace Ford
